gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_reason_Attitude of support person,churn_reason_Competitor had better devices,churn_reason_Competitor made better offer,churn_reason_Competitor offered higher download speeds,churn_reason_Competitor offered more data,churn_reason_Deceased,churn_reason_Don't know,churn_reason_Extra data charges,churn_reason_Lack of affordable download/upload speed,churn_reason_Lack of self-service on Website,churn_reason_Limited range of services,churn_reason_Long distance charges,churn_reason_Moved,churn_reason_Network reliability,churn_reason_Poor expertise of online support,churn_reason_Poor expertise of phone support,churn_reason_Price too high,churn_reason_Product dissatisfaction,churn_reason_Service dissatisfaction
0,0,0,0,23,1,1,0,0,0,0,0,0,0,75.6,1758.6,1,1,81,2115,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,34,1,1,0,0,1,0,1,1,1,100.05,3480.0,1,1,72,2568,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,1,0,0,0,0,0,1,1,85.0,85.0,1,1,80,5679,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,10,1,1,0,0,0,0,1,0,1,86.05,834.1,1,1,85,2966,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,13,0,0,1,0,0,1,1,0,1,45.55,597.0,1,1,74,4856,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,39,1,0,0,1,0,0,1,0,1,86.3,3266.0,1,1,98,3364,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,32,1,1,0,1,0,0,0,0,1,80.35,2596.15,1,1,92,5974,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,35,1,1,0,0,1,0,1,1,1,100.25,3527.6,1,1,72,2744,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,56,1,1,0,1,0,0,1,1,0,100.3,5614.45,1,1,67,5170,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,12,1,0,0,0,0,0,0,0,0,19.0,233.55,1,1,72,3535,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,1,0,0,0,0,0,0,75.3,75.3,1,1,87,3244,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,1,1,74,5808,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,1,1,1,0,0,0,0,1,0,1,85.7,85.7,1,1,66,4880,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,12,1,1,1,0,1,1,0,0,1,61.65,713.75,1,1,67,5670,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,65,1,1,1,0,1,0,1,1,0,105.25,6786.4,1,1,91,4196,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,9,0,0,0,1,0,0,0,0,1,29.95,248.95,1,1,83,2573,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,9,1,0,1,1,1,1,0,0,0,65.0,663.05,1,1,76,3983,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.0,137.6,1,1,100,4479,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,1,1,96,5059,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1,1,65,2728,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,65,1,1,0,1,1,0,1,1,1,105.5,6985.65,1,1,89,5720,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,1,1,91,6268,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,10,1,1,0,0,0,0,0,1,1,85.25,855.3,1,1,75,3573,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,1,1,65,2152,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.55,89.55,1,1,99,4996,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,1,1,84,5604,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,1,95,2295,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,1,1,80,2065,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,1,1,87,2876,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.6,74.6,1,1,94,3860,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,1,1,83,5432,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,2,1,0,0,0,0,0,0,0,0,19.85,35.9,1,1,68,2362,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.25,96.05,1,1,93,2038,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.65,145.15,1,1,80,2323,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,1,1,78,2864,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.05,75.05,1,1,78,4838,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,1,90,5597,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,1,1,65,3146,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1,1,0,0,0,0,0,0,1,0,80.0,80.0,1,1,88,2046,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,2,1,0,1,0,0,0,0,0,1,49.25,91.1,1,1,89,3475,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.1,270.7,1,1,69,4965,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,3,1,0,0,0,1,0,0,0,1,50.15,168.15,1,1,86,3273,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,25,1,0,1,1,0,0,0,0,1,79.85,2015.35,1,1,85,4535,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,1,1,66,3556,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,4,1,1,0,0,0,0,0,1,1,85.95,381.3,1,1,74,5640,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,1,0,0,0,0,0,0,0,1,45.35,141.5,1,1,67,2450,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,33,1,1,0,0,0,0,1,1,1,94.5,3105.55,1,1,96,4333,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,30,1,1,1,1,1,0,0,0,0,91.7,2758.15,1,1,97,2482,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,45,1,1,0,0,1,1,0,0,1,87.25,3941.7,1,1,73,5269,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,10,1,1,1,0,0,0,1,1,0,98.55,1008.55,1,1,80,3658,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,20,1,1,0,0,1,0,1,1,1,98.55,1842.8,1,1,92,5444,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,15,1,0,0,1,0,0,0,1,1,85.9,1269.55,1,1,96,3579,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,22,1,0,0,0,0,0,1,1,0,89.25,1907.85,1,1,82,3161,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,3,1,0,0,0,0,0,0,0,1,70.3,208.85,1,1,66,3038,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,15,1,1,0,0,0,0,1,1,1,93.35,1444.65,1,1,77,5264,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,1,1,100,4248,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,5,1,0,1,0,1,0,0,1,1,88.9,454.15,1,1,79,4356,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,33,1,0,0,0,1,0,1,1,1,95.8,3036.75,1,1,76,4161,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,1,0,1,0,0,0,0,1,82.0,184.65,1,1,97,3051,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,1,1,81,3478,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,1,0,0,1,52.2,52.2,1,1,71,4138,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,46,1,1,1,1,1,0,1,1,1,110.0,4874.8,1,1,81,2403,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,62,1,1,0,0,1,0,1,1,1,96.75,6125.4,1,1,92,5016,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,10,1,1,0,0,0,1,1,1,1,98.5,1058.25,1,1,74,5184,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,6,1,0,0,1,0,0,1,0,1,85.35,489.45,1,1,75,4694,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,1,1,70,2576,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,1,76,3042,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,58,1,1,0,1,1,0,1,1,1,103.25,6017.65,1,1,74,6105,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,70,1,1,1,0,0,1,1,1,1,104.0,7250.15,1,1,80,4544,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,0,0,0,1,0,0,1,1,86.2,178.7,1,1,95,2969,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,21,1,1,0,1,1,1,1,1,1,111.2,2317.1,1,1,89,4123,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,16,1,0,0,1,1,0,1,0,1,89.45,1430.25,1,1,73,3696,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,1,1,83,3265,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,60,1,0,0,1,1,0,1,0,0,90.95,5453.4,1,1,76,4111,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0,50,1,1,1,1,0,1,1,1,0,108.55,5610.7,1,1,82,4274,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,1,1,72,5301,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,1,89,3522,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,55,1,1,0,0,1,0,1,1,1,100.0,5509.3,1,1,83,5679,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,12,1,0,0,0,0,0,0,0,0,19.8,229.6,1,1,94,2653,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
